continent,location,date,population,Sum_vaccination,Percent_vaccination_population
Europe,Croatia,7/26/2020,"4,105,268",0,0
Europe,Croatia,7/27/2020,"4,105,268",0,0
Europe,Croatia,7/28/2020,"4,105,268",0,0
Europe,Croatia,7/29/2020,"4,105,268",0,0
Europe,Croatia,7/30/2020,"4,105,268",0,0
Europe,Croatia,7/31/2020,"4,105,268",0,0
Europe,Croatia,8/1/2020,"4,105,268",0,0
Europe,Croatia,8/2/2020,"4,105,268",0,0
Europe,Croatia,8/3/2020,"4,105,268",0,0
Europe,Croatia,8/4/2020,"4,105,268",0,0
Europe,Croatia,8/5/2020,"4,105,268",0,0
Europe,Croatia,8/6/2020,"4,105,268",0,0
Europe,Croatia,8/7/2020,"4,105,268",0,0
Europe,Croatia,8/8/2020,"4,105,268",0,0
Europe,Croatia,8/9/2020,"4,105,268",0,0
Europe,Croatia,8/10/2020,"4,105,268",0,0
Europe,Croatia,8/11/2020,"4,105,268",0,0
Europe,Croatia,8/12/2020,"4,105,268",0,0
Europe,Croatia,8/13/2020,"4,105,268",0,0
Europe,Croatia,8/14/2020,"4,105,268",0,0
Europe,Croatia,8/15/2020,"4,105,268",0,0
Europe,Croatia,8/16/2020,"4,105,268",0,0
Europe,Croatia,8/17/2020,"4,105,268",0,0
Europe,Croatia,8/18/2020,"4,105,268",0,0
Europe,Croatia,8/19/2020,"4,105,268",0,0
Europe,Croatia,8/20/2020,"4,105,268",0,0
Europe,Croatia,8/21/2020,"4,105,268",0,0
Europe,Croatia,8/22/2020,"4,105,268",0,0
Europe,Croatia,8/23/2020,"4,105,268",0,0
Europe,Croatia,8/24/2020,"4,105,268",0,0
Europe,Croatia,8/25/2020,"4,105,268",0,0
Europe,Croatia,8/26/2020,"4,105,268",0,0
Europe,Croatia,8/27/2020,"4,105,268",0,0
Europe,Croatia,8/28/2020,"4,105,268",0,0
Europe,Croatia,8/29/2020,"4,105,268",0,0
Europe,Croatia,8/30/2020,"4,105,268",0,0
Europe,Croatia,8/31/2020,"4,105,268",0,0
Europe,Croatia,9/1/2020,"4,105,268",0,0
Europe,Croatia,9/2/2020,"4,105,268",0,0
Europe,Croatia,9/3/2020,"4,105,268",0,0
Europe,Croatia,9/4/2020,"4,105,268",0,0
Europe,Croatia,9/5/2020,"4,105,268",0,0
Europe,Croatia,9/6/2020,"4,105,268",0,0
Europe,Croatia,9/7/2020,"4,105,268",0,0
Europe,Croatia,9/8/2020,"4,105,268",0,0
Europe,Croatia,9/9/2020,"4,105,268",0,0
Europe,Croatia,9/10/2020,"4,105,268",0,0
Europe,Croatia,9/11/2020,"4,105,268",0,0
Europe,Croatia,9/12/2020,"4,105,268",0,0
Europe,Croatia,9/13/2020,"4,105,268",0,0
Europe,Croatia,9/14/2020,"4,105,268",0,0
Europe,Croatia,9/15/2020,"4,105,268",0,0
Europe,Croatia,9/16/2020,"4,105,268",0,0
Europe,Croatia,9/17/2020,"4,105,268",0,0
Europe,Croatia,9/18/2020,"4,105,268",0,0
Europe,Croatia,9/19/2020,"4,105,268",0,0
Europe,Croatia,9/20/2020,"4,105,268",0,0
Europe,Croatia,9/21/2020,"4,105,268",0,0
Europe,Croatia,9/22/2020,"4,105,268",0,0
Europe,Croatia,9/23/2020,"4,105,268",0,0
Europe,Croatia,9/24/2020,"4,105,268",0,0
Europe,Croatia,9/25/2020,"4,105,268",0,0
Europe,Croatia,9/26/2020,"4,105,268",0,0
Europe,Croatia,9/27/2020,"4,105,268",0,0
Europe,Croatia,9/28/2020,"4,105,268",0,0
Europe,Croatia,9/29/2020,"4,105,268",0,0
Europe,Croatia,9/30/2020,"4,105,268",0,0
Europe,Croatia,10/1/2020,"4,105,268",0,0
Europe,Croatia,10/2/2020,"4,105,268",0,0
Europe,Croatia,10/3/2020,"4,105,268",0,0
Europe,Croatia,10/4/2020,"4,105,268",0,0
Europe,Croatia,10/5/2020,"4,105,268",0,0
Europe,Croatia,10/6/2020,"4,105,268",0,0
Europe,Croatia,10/7/2020,"4,105,268",0,0
Europe,Croatia,10/8/2020,"4,105,268",0,0
Europe,Croatia,10/9/2020,"4,105,268",0,0
Europe,Croatia,10/10/2020,"4,105,268",0,0
Europe,Croatia,10/11/2020,"4,105,268",0,0
Europe,Croatia,10/12/2020,"4,105,268",0,0
Europe,Croatia,10/13/2020,"4,105,268",0,0
Europe,Croatia,10/14/2020,"4,105,268",0,0
Europe,Croatia,10/15/2020,"4,105,268",0,0
Europe,Croatia,10/16/2020,"4,105,268",0,0
Europe,Croatia,10/17/2020,"4,105,268",0,0
Europe,Croatia,10/18/2020,"4,105,268",0,0
Europe,Croatia,10/19/2020,"4,105,268",0,0
Europe,Croatia,10/20/2020,"4,105,268",0,0
Europe,Croatia,10/21/2020,"4,105,268",0,0
Europe,Croatia,10/22/2020,"4,105,268",0,0
Europe,Croatia,10/23/2020,"4,105,268",0,0
Europe,Croatia,10/24/2020,"4,105,268",0,0
Europe,Croatia,10/25/2020,"4,105,268",0,0
Europe,Croatia,10/26/2020,"4,105,268",0,0
Europe,Croatia,10/27/2020,"4,105,268",0,0
Europe,Croatia,10/28/2020,"4,105,268",0,0
Europe,Croatia,10/29/2020,"4,105,268",0,0
Europe,Croatia,10/30/2020,"4,105,268",0,0
Europe,Croatia,10/31/2020,"4,105,268",0,0
Europe,Croatia,11/1/2020,"4,105,268",0,0
Europe,Croatia,11/2/2020,"4,105,268",0,0
Europe,Croatia,11/3/2020,"4,105,268",0,0
Europe,Croatia,11/4/2020,"4,105,268",0,0
Europe,Croatia,11/5/2020,"4,105,268",0,0
Europe,Croatia,11/6/2020,"4,105,268",0,0
Europe,Croatia,11/7/2020,"4,105,268",0,0
Europe,Croatia,11/8/2020,"4,105,268",0,0
Europe,Croatia,11/9/2020,"4,105,268",0,0
Europe,Croatia,11/10/2020,"4,105,268",0,0
Europe,Croatia,11/11/2020,"4,105,268",0,0
Europe,Croatia,11/12/2020,"4,105,268",0,0
Europe,Croatia,11/13/2020,"4,105,268",0,0
Europe,Croatia,11/14/2020,"4,105,268",0,0
Europe,Croatia,11/15/2020,"4,105,268",0,0
Europe,Croatia,11/16/2020,"4,105,268",0,0
Europe,Croatia,11/17/2020,"4,105,268",0,0
Europe,Croatia,11/18/2020,"4,105,268",0,0
Europe,Croatia,11/19/2020,"4,105,268",0,0
Europe,Croatia,11/20/2020,"4,105,268",0,0
Europe,Croatia,11/21/2020,"4,105,268",0,0
Europe,Croatia,11/22/2020,"4,105,268",0,0
Europe,Croatia,11/23/2020,"4,105,268",0,0
Europe,Croatia,11/24/2020,"4,105,268",0,0
Europe,Croatia,11/25/2020,"4,105,268",0,0
Europe,Croatia,11/26/2020,"4,105,268",0,0
Europe,Croatia,11/27/2020,"4,105,268",0,0
Europe,Croatia,11/28/2020,"4,105,268",0,0
Europe,Croatia,11/29/2020,"4,105,268",0,0
Europe,Croatia,11/30/2020,"4,105,268",0,0
Europe,Croatia,12/1/2020,"4,105,268",0,0
Europe,Croatia,12/2/2020,"4,105,268",0,0
Europe,Croatia,12/3/2020,"4,105,268",0,0
Europe,Croatia,12/4/2020,"4,105,268",0,0
Europe,Croatia,12/5/2020,"4,105,268",0,0
Europe,Croatia,12/6/2020,"4,105,268",0,0
Europe,Croatia,12/7/2020,"4,105,268",0,0
Europe,Croatia,12/8/2020,"4,105,268",0,0
Europe,Croatia,12/9/2020,"4,105,268",0,0
Europe,Croatia,12/10/2020,"4,105,268",0,0
Europe,Croatia,12/11/2020,"4,105,268",0,0
Europe,Croatia,12/12/2020,"4,105,268",0,0
Europe,Croatia,12/13/2020,"4,105,268",0,0
Europe,Croatia,12/14/2020,"4,105,268",0,0
Europe,Croatia,12/15/2020,"4,105,268",0,0
Europe,Croatia,12/16/2020,"4,105,268",0,0
Europe,Croatia,12/17/2020,"4,105,268",0,0
Europe,Croatia,12/18/2020,"4,105,268",0,0
Europe,Croatia,12/19/2020,"4,105,268",0,0
Europe,Croatia,12/20/2020,"4,105,268",0,0
Europe,Croatia,12/21/2020,"4,105,268",0,0
Europe,Croatia,12/22/2020,"4,105,268",0,0
Europe,Croatia,12/23/2020,"4,105,268",0,0
Europe,Croatia,12/24/2020,"4,105,268",0,0
Europe,Croatia,12/25/2020,"4,105,268",0,0
Europe,Croatia,12/26/2020,"4,105,268",0,0
Europe,Croatia,12/27/2020,"4,105,268",0,0
Europe,Croatia,12/28/2020,"4,105,268",0,0
Europe,Croatia,12/29/2020,"4,105,268",0,0
Europe,Croatia,12/31/2020,"4,105,268",0,0
Europe,Croatia,1/1/2021,"4,105,268",0,0
Europe,Croatia,1/2/2021,"4,105,268",0,0
Europe,Croatia,1/4/2021,"4,105,268",0,0
Europe,Croatia,1/6/2021,"4,105,268",0,0
Europe,Croatia,1/10/2021,"4,105,268",0,0
Europe,Croatia,1/11/2021,"4,105,268",0,0
Europe,Croatia,1/12/2021,"4,105,268",0,0
Europe,Croatia,1/17/2021,"4,105,268",0,0
Europe,Croatia,1/18/2021,"4,105,268",0,0
Europe,Croatia,1/20/2021,"4,105,268",0,0
Europe,Croatia,1/21/2021,"4,105,268",0,0
Europe,Croatia,1/23/2021,"4,105,268",0,0
Europe,Croatia,1/24/2021,"4,105,268",0,0
Europe,Croatia,1/26/2021,"4,105,268",0,0
Europe,Croatia,1/27/2021,"4,105,268",0,0
Europe,Croatia,1/28/2021,"4,105,268",0,0
Europe,Croatia,1/30/2021,"4,105,268",0,0
Europe,Croatia,1/31/2021,"4,105,268",0,0
Europe,Croatia,2/2/2021,"4,105,268",0,0
Europe,Croatia,2/5/2021,"4,105,268",0,0
Europe,Croatia,2/6/2021,"4,105,268",0,0
Europe,Croatia,2/7/2021,"4,105,268",0,0
Europe,Croatia,2/8/2021,"4,105,268",0,0
Europe,Croatia,2/10/2021,"4,105,268",0,0
Europe,Croatia,2/12/2021,"4,105,268",0,0
Europe,Croatia,2/13/2021,"4,105,268",0,0
Europe,Croatia,2/14/2021,"4,105,268",0,0
Europe,Croatia,2/16/2021,"4,105,268",0,0
Europe,Croatia,2/17/2021,"4,105,268",0,0
Europe,Croatia,2/19/2021,"4,105,268",0,0
Europe,Croatia,2/20/2021,"4,105,268",0,0
Europe,Croatia,2/21/2021,"4,105,268",0,0
Europe,Croatia,2/23/2021,"4,105,268",0,0
Europe,Croatia,2/26/2021,"4,105,268",0,0
Europe,Croatia,2/27/2021,"4,105,268",0,0
Europe,Croatia,2/28/2021,"4,105,268",0,0
Europe,Croatia,3/2/2021,"4,105,268",0,0
Europe,Croatia,3/3/2021,"4,105,268",0,0
Europe,Croatia,3/5/2021,"4,105,268",0,0
Europe,Croatia,3/6/2021,"4,105,268",0,0
Europe,Croatia,3/7/2021,"4,105,268",0,0
Europe,Croatia,3/9/2021,"4,105,268",0,0
Europe,Croatia,3/10/2021,"4,105,268",0,0
Europe,Croatia,3/11/2021,"4,105,268",0,0
Europe,Croatia,3/13/2021,"4,105,268",0,0
Europe,Croatia,3/14/2021,"4,105,268",0,0
Europe,Croatia,3/15/2021,"4,105,268",0,0
Europe,Croatia,3/16/2021,"4,105,268",0,0
Europe,Croatia,3/17/2021,"4,105,268",0,0
Europe,Croatia,3/18/2021,"4,105,268",0,0
Europe,Croatia,3/20/2021,"4,105,268",0,0
Europe,Croatia,3/21/2021,"4,105,268",0,0
Europe,Croatia,3/23/2021,"4,105,268",0,0
Europe,Croatia,3/24/2021,"4,105,268",0,0
Europe,Croatia,3/25/2021,"4,105,268",0,0
Europe,Croatia,3/27/2021,"4,105,268",0,0
Europe,Croatia,3/29/2021,"4,105,268",0,0
Europe,Croatia,3/30/2021,"4,105,268",0,0
Europe,Croatia,4/3/2021,"4,105,268",0,0
Europe,Croatia,4/5/2021,"4,105,268",0,0
Europe,Croatia,4/30/2021,"4,105,268",0,0
Europe,Bosnia and Herzegovina,3/5/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,3/6/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,3/7/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,3/8/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,3/9/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,3/10/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,3/11/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,3/12/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,3/13/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,3/14/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,3/15/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,3/16/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,3/17/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,3/18/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,3/19/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,3/20/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,3/21/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,3/22/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,3/23/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,3/24/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,3/25/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,3/26/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,3/27/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,3/28/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,3/29/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,3/30/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,3/31/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,4/1/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,4/2/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,4/3/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,4/4/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,4/5/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,4/6/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,4/7/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,4/8/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,4/9/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,4/10/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,4/11/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,4/12/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,4/13/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,4/14/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,4/15/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,4/16/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,4/17/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,4/18/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,4/19/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,4/20/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,4/21/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,4/22/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,4/23/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,4/24/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,4/25/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,4/26/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,4/27/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,4/28/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,4/29/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,4/30/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,5/1/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,5/2/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,5/3/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,5/4/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,5/5/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,5/6/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,5/7/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,5/8/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,5/9/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,5/10/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,5/11/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,5/12/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,5/13/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,5/14/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,5/15/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,5/16/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,5/17/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,5/18/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,5/19/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,5/20/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,5/21/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,5/22/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,5/23/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,5/24/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,5/25/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,5/26/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,5/27/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,5/28/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,5/29/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,5/30/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,5/31/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,6/1/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,6/2/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,6/3/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,6/4/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,6/5/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,6/6/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,6/7/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,6/8/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,6/9/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,6/10/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,6/11/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,6/12/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,6/13/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,6/14/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,6/15/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,6/16/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,6/17/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,6/18/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,6/19/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,6/20/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,6/21/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,6/22/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,6/23/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,6/24/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,6/25/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,6/26/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,6/27/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,6/28/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,6/29/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,6/30/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,7/1/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,7/2/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,7/3/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,7/4/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,7/5/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,7/6/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,7/7/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,7/8/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,7/9/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,7/10/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,7/11/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,7/12/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,7/13/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,7/14/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,7/15/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,7/16/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,7/17/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,7/18/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,7/19/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,7/20/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,7/21/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,7/22/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,7/23/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,7/24/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,7/25/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,7/26/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,7/27/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,7/28/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,7/29/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,7/30/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,7/31/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,8/1/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,8/2/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,8/3/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,8/4/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,8/5/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,8/6/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,8/7/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,8/8/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,8/9/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,8/10/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,8/11/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,8/12/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,8/13/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,8/14/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,8/15/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,8/16/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,8/17/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,8/18/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,8/19/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,8/20/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,8/21/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,8/22/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,8/23/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,8/24/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,8/25/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,8/26/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,8/27/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,8/28/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,8/29/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,8/30/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,8/31/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,9/1/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,9/2/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,9/3/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,9/4/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,9/5/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,9/6/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,9/7/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,9/8/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,9/9/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,9/10/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,9/11/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,9/12/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,9/13/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,9/14/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,9/15/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,9/16/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,9/17/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,9/18/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,9/19/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,9/20/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,9/21/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,9/22/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,9/23/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,9/24/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,9/25/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,9/26/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,9/27/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,9/28/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,9/29/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,9/30/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,10/1/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,10/2/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,10/3/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,10/4/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,10/5/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,10/6/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,10/7/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,10/8/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,10/9/2020,"3,280,815",0,0
Europe,Bosnia and Herzegovina,10/10/2020,"3,280,815",0,0
